canton_code,canton_name,noga_division,noga_label,year,etablissements,emplois,emplois_eq_plein_temps
11,"Solothurn",16,"16 Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles, fabrication d'articles en vannerie et sparterie",2023,186,936,821
11,"Solothurn",17,"17 Industrie du papier et du carton",2023,5,425,409
11,"Solothurn",18,"18 Imprimerie et reproduction d'enregistrements",2023,51,481,426
11,"Solothurn",19,"19 Cokéfaction et raffinage",2023,0,0,0
11,"Solothurn",20,"20 Industrie chimique",2023,28,393,361
11,"Solothurn",21,"21 Industrie pharmaceutique",2023,7,474,462
11,"Solothurn",22,"22 Fabrication de produits en caoutchouc et en plastique",2023,34,1130,1032
11,"Solothurn",23,"23 Fabrication d'autres produits minéraux non métalliques",2023,58,381,348
11,"Solothurn",24,"24 Métallurgie",2023,14,877,851
11,"Solothurn",25,"25 Fabrication de produits métalliques, à l'exception des machines et des équipements",2023,344,4597,4181
11,"Solothurn",26,"26 Fabrication de produits informatiques, électroniques et optiques",2023,63,4603,4316
11,"Solothurn",27,"27 Fabrication d'équipements électriques",2023,42,2099,1947
11,"Solothurn",28,"28 Fabrication de machines et équipements n.c.a.",2023,130,3050,2837
11,"Solothurn",29,"29 Industrie automobile",2023,14,522,489
11,"Solothurn",30,"30 Fabrication d'autres matériels de transport",2023,8,196,177
11,"Solothurn",31,"31 Fabrication de meubles",2023,25,239,213
11,"Solothurn",32,"32 Autres industries manufacturières",2023,115,2259,2092
11,"Solothurn",33,"33 Réparation et installation de machines et d'équipements",2023,93,548,463
11,"Solothurn",35,"35 Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2023,41,1641,1435
11,"Solothurn",36,"36 Captage, traitement et distribution d'eau",2023,16,146,115
11,"Solothurn",37,"37 Collecte et traitement des eaux usées",2023,20,203,170
11,"Solothurn",38,"38 Collecte, traitement et élimination des déchets, récupération",2023,38,411,365
11,"Solothurn",39,"39 Dépollution et autres services de gestion des déchets",2023,,5,5
11,"Solothurn",41,"41 Construction de bâtiments",2023,227,1894,1731
11,"Solothurn",42,"42 Génie civil",2023,45,1030,962
11,"Solothurn",43,"43 Travaux de construction spécialisés",2023,1271,7354,6597
11,"Solothurn",45,"45 Commerce et réparation d'automobiles et de motocycles",2023,613,2649,2293
11,"Solothurn",46,"46 Commerce de gros, à l'exception des automobiles et des motocycles",2023,590,6357,5550
11,"Solothurn",47,"47 Commerce de détail, à l'exception des automobiles et des motocycles",2023,1352,8155,5867
11,"Solothurn",49,"49 Transports terrestres et transport par conduites",2023,276,7197,6460
11,"Solothurn",51,"51 Transports aériens",2023,0,0,0
11,"Solothurn",52,"52 Entreposage et services auxiliaires des transports",2023,78,4148,3736
11,"Solothurn",53,"53 Activités de poste et de courrier",2023,72,2195,1955
11,"Solothurn",55,"55 Hébergement",2023,80,1065,804
11,"Solothurn",56,"56 Restauration",2023,711,3955,2594
11,"Solothurn",58,"58 Édition",2023,44,297,205
11,"Solothurn",59,"59 Production de films cinématographiques, de vidéo et de programmes de télévision, enregistrement sonore et édition musicale",2023,77,168,88
11,"Solothurn",60,"60 Programmation et diffusion",2023,0,0,0
11,"Solothurn",61,"61 Télécommunications",2023,39,1062,938
11,"Solothurn",62,"62 Programmation, conseil et autres activités informatiques",2023,424,2387,1959
11,"Solothurn",63,"63 Services d'information",2023,15,347,317
11,"Solothurn",64,"64 Activités des services financiers, hors assurance et caisses de retraite",2023,164,1681,1331
11,"Solothurn",65,"65 Assurance",2023,19,361,276
11,"Solothurn",66,"66 Activités auxiliaires de services financiers et d'assurance",2023,166,1250,1026
11,"Solothurn",68,"68 Activités immobilières",2023,457,1456,854
11,"Solothurn",69,"69 Activités juridiques et comptables",2023,514,1677,1229
11,"Solothurn",70,"70 Activités des sièges sociaux, conseil de gestion",2023,497,1915,1385
11,"Solothurn",71,"71 Activités d'architecture et d'ingénierie, activités de contrôle et analyses techniques",2023,654,3423,2745
11,"Solothurn",72,"72 Recherche-développement scientifique",2023,35,500,426
11,"Solothurn",73,"73 Publicité et études de marché",2023,105,250,181
11,"Solothurn",74,"74 Autres activités spécialisées, scientifiques et techniques",2023,437,682,424
11,"Solothurn",75,"75 Activités vétérinaires",2023,39,227,149
11,"Solothurn",77,"77 Activités de location et location-bail",2023,59,192,131
11,"Solothurn",78,"78 Activités liées à l'emploi",2023,81,4176,3417
11,"Solothurn",79,"79 Activités des agences de voyage, voyagistes, services de réservation et activités connexes",2023,35,146,101
11,"Solothurn",80,"80 Enquêtes et sécurité",2023,26,725,489
11,"Solothurn",81,"81 Services relatifs aux bâtiments et aménagement paysager",2023,560,5390,3205
11,"Solothurn",82,"82 Activités administratives et autres activités de soutien aux entreprises",2023,89,379,238
11,"Solothurn",84,"84 Administration publique et défense, sécurité sociale obligatoire",2023,254,4830,3726
11,"Solothurn",85,"85 Enseignement",2023,950,10301,5637
11,"Solothurn",86,"86 Activités pour la santé humaine",2023,1682,10359,7179
11,"Solothurn",87,"87 Hébergement médico-social et social",2023,155,8598,6179
11,"Solothurn",88,"88 Action sociale sans hébergement",2023,386,2633,1584
11,"Solothurn",90,"90 Activités créatives, artistiques et de spectacle",2023,394,748,370
11,"Solothurn",91,"91 Bibliothèques, archives, musées et autres activités culturelles",2023,32,272,150
11,"Solothurn",93,"93 Activités sportives, récréatives et de loisirs",2023,265,1541,706
11,"Solothurn",94,"94 Activités des organisations associatives",2023,422,3328,1756
11,"Solothurn",95,"95 Réparation d'ordinateurs et de biens personnels et domestiques",2023,103,178,125
11,"Solothurn",96,"96 Autres services personnels",2023,1442,2148,1357
12,"Basel-Stadt",999,"Division économique - total",2023,18419,199745,155657
12,"Basel-Stadt",1,"01 Culture et production animale, chasse et services annexes",2023,20,80,62
12,"Basel-Stadt",2,"02 Sylviculture et exploitation forestière",2023,4,27,23
12,"Basel-Stadt",3,"03 Pêche et aquaculture",2023,0,0,0
12,"Basel-Stadt",5,"05 Extraction de houille et de lignite",2023,0,0,0
12,"Basel-Stadt",6,"06 Extraction d'hydrocarbures",2023,0,0,0
12,"Basel-Stadt",7,"07 Extraction de minerais métalliques",2023,0,0,0
12,"Basel-Stadt",8,"08 Autres industries extractives",2023,,14,13
12,"Basel-Stadt",9,"09 Services de soutien aux industries extractives",2023,0,0,0
12,"Basel-Stadt",10,"10 Industries alimentaires",2023,73,1888,1649
12,"Basel-Stadt",11,"11 Fabrication de boissons",2023,8,46,32
12,"Basel-Stadt",13,"13 Fabrication de textiles",2023,15,17,11
12,"Basel-Stadt",14,"14 Industrie de l'habillement",2023,63,114,69
12,"Basel-Stadt",15,"15 Industrie du cuir et de la chaussure",2023,12,22,12
12,"Basel-Stadt",16,"16 Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles, fabrication d'articles en vannerie et sparterie",2023,75,335,292
12,"Basel-Stadt",17,"17 Industrie du papier et du carton",2023,,17,15
12,"Basel-Stadt",18,"18 Imprimerie et reproduction d'enregistrements",2023,51,198,163
12,"Basel-Stadt",19,"19 Cokéfaction et raffinage",2023,0,0,0
12,"Basel-Stadt",20,"20 Industrie chimique",2023,20,623,592
12,"Basel-Stadt",21,"21 Industrie pharmaceutique",2023,33,17688,16922
12,"Basel-Stadt",22,"22 Fabrication de produits en caoutchouc et en plastique",2023,4,11,9
12,"Basel-Stadt",23,"23 Fabrication d'autres produits minéraux non métalliques",2023,30,111,98
12,"Basel-Stadt",25,"25 Fabrication de produits métalliques, à l'exception des machines et des équipements",2023,52,232,202
12,"Basel-Stadt",26,"26 Fabrication de produits informatiques, électroniques et optiques",2023,18,875,832
12,"Basel-Stadt",27,"27 Fabrication d'équipements électriques",2023,8,282,266
12,"Basel-Stadt",28,"28 Fabrication de machines et équipements n.c.a.",2023,19,114,101
12,"Basel-Stadt",31,"31 Fabrication de meubles",2023,13,62,51
12,"Basel-Stadt",32,"32 Autres industries manufacturières",2023,132,1393,1218
12,"Basel-Stadt",33,"33 Réparation et installation de machines et d'équipements",2023,20,1131,1077
12,"Basel-Stadt",35,"35 Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2023,,1022,887
12,"Basel-Stadt",36,"36 Captage, traitement et distribution d'eau",2023,0,0,0
12,"Basel-Stadt",37,"37 Collecte et traitement des eaux usées",2023,,10,10
12,"Basel-Stadt",38,"38 Collecte, traitement et élimination des déchets, récupération",2023,9,293,278
12,"Basel-Stadt",39,"39 Dépollution et autres services de gestion des déchets",2023,0,0,0
12,"Basel-Stadt",41,"41 Construction de bâtiments",2023,152,1436,1331
12,"Basel-Stadt",42,"42 Génie civil",2023,14,422,388
12,"Basel-Stadt",43,"43 Travaux de construction spécialisés",2023,669,5325,4952
12,"Basel-Stadt",45,"45 Commerce et réparation d'automobiles et de motocycles",2023,126,820,729
12,"Basel-Stadt",46,"46 Commerce de gros, à l'exception des automobiles et des motocycles",2023,372,5334,4804
12,"Basel-Stadt",47,"47 Commerce de détail, à l'exception des automobiles et des motocycles",2023,1297,8437,6056
12,"Basel-Stadt",49,"49 Transports terrestres et transport par conduites",2023,333,4040,3466
12,"Basel-Stadt",50,"50 Transports par eau",2023,38,2261,1813
12,"Basel-Stadt",51,"51 Transports aériens",2023,6,182,151
12,"Basel-Stadt",52,"52 Entreposage et services auxiliaires des transports",2023,134,3860,3465
12,"Basel-Stadt",53,"53 Activités de poste et de courrier",2023,54,1702,1050
12,"Basel-Stadt",55,"55 Hébergement",2023,66,1767,1419
12,"Basel-Stadt",56,"56 Restauration",2023,758,9159,6396
12,"Basel-Stadt",58,"58 Édition",2023,66,876,570
12,"Basel-Stadt",59,"59 Production de films cinématographiques, de vidéo et de programmes de télévision, enregistrement sonore et édition musicale",2023,189,482,278
12,"Basel-Stadt",60,"60 Programmation et diffusion",2023,13,499,349
12,"Basel-Stadt",61,"61 Télécommunications",2023,38,575,489
12,"Basel-Stadt",62,"62 Programmation, conseil et autres activités informatiques",2023,558,3803,3307
12,"Basel-Stadt",63,"63 Services d'information",2023,40,171,134
12,"Basel-Stadt",64,"64 Activités des services financiers, hors assurance et caisses de retraite",2023,234,4522,4003
12,"Basel-Stadt",65,"65 Assurance",2023,39,4805,4193
12,"Basel-Stadt",66,"66 Activités auxiliaires de services financiers et d'assurance",2023,238,2644,2238
12,"Basel-Stadt",68,"68 Activités immobilières",2023,493,2638,1519
12,"Basel-Stadt",69,"69 Activités juridiques et comptables",2023,703,3164,2416
12,"Basel-Stadt",70,"70 Activités des sièges sociaux, conseil de gestion",2023,914,6465,5436
12,"Basel-Stadt",71,"71 Activités d'architecture et d'ingénierie, activités de contrôle et analyses techniques",2023,815,6947,5873
12,"Basel-Stadt",72,"72 Recherche-développement scientifique",2023,166,3739,3379
12,"Basel-Stadt",73,"73 Publicité et études de marché",2023,170,1044,616
12,"Basel-Stadt",74,"74 Autres activités spécialisées, scientifiques et techniques",2023,989,1513,895
12,"Basel-Stadt",75,"75 Activités vétérinaires",2023,12,69,50
12,"Basel-Stadt",77,"77 Activités de location et location-bail",2023,43,562,493
12,"Basel-Stadt",78,"78 Activités liées à l'emploi",2023,125,7640,6282
12,"Basel-Stadt",79,"79 Activités des agences de voyage, voyagistes, services de réservation et activités connexes",2023,65,477,336
12,"Basel-Stadt",80,"80 Enquêtes et sécurité",2023,23,1413,1040
12,"Basel-Stadt",81,"81 Services relatifs aux bâtiments et aménagement paysager",2023,347,4250,2914
12,"Basel-Stadt",82,"82 Activités administratives et autres activités de soutien aux entreprises",2023,106,667,510
12,"Basel-Stadt",84,"84 Administration publique et défense, sécurité sociale obligatoire",2023,119,6522,5621
12,"Basel-Stadt",85,"85 Enseignement",2023,1026,14558,9188
12,"Basel-Stadt",86,"86 Activités pour la santé humaine",2023,2325,23596,17030
12,"Basel-Stadt",87,"87 Hébergement médico-social et social",2023,148,6271,4451
12,"Basel-Stadt",88,"88 Action sociale sans hébergement",2023,414,5804,3825
12,"Basel-Stadt",90,"90 Activités créatives, artistiques et de spectacle",2023,1277,2885,1436
12,"Basel-Stadt",91,"91 Bibliothèques, archives, musées et autres activités culturelles",2023,50,1391,854
12,"Basel-Stadt",92,"92 Organisation de jeux de hasard et d'argent",2023,4,426,302
12,"Basel-Stadt",93,"93 Activités sportives, récréatives et de loisirs",2023,263,1970,944
12,"Basel-Stadt",94,"94 Activités des organisations associatives",2023,610,3814,2261
12,"Basel-Stadt",95,"95 Réparation d'ordinateurs et de biens personnels et domestiques",2023,78,134,97
12,"Basel-Stadt",96,"96 Autres services personnels",2023,1004,2052,1424
13,"Basel-Landschaft",999,"Division économique - total",2023,19879,160248,125282
13,"Basel-Landschaft",1,"01 Culture et production animale, chasse et services annexes",2023,892,2862,1833
13,"Basel-Landschaft",2,"02 Sylviculture et exploitation forestière",2023,46,198,163
13,"Basel-Landschaft",5,"05 Extraction de houille et de lignite",2023,0,0,0
13,"Basel-Landschaft",6,"06 Extraction d'hydrocarbures",2023,0,0,0
13,"Basel-Landschaft",7,"07 Extraction de minerais métalliques",2023,0,0,0
13,"Basel-Landschaft",8,"08 Autres industries extractives",2023,8,347,319
13,"Basel-Landschaft",9,"09 Services de soutien aux industries extractives",2023,0,0,0
13,"Basel-Landschaft",10,"10 Industries alimentaires",2023,102,3281,2872
13,"Basel-Landschaft",11,"11 Fabrication de boissons",2023,10,74,58
13,"Basel-Landschaft",12,"12 Fabrication de produits à base de tabac",2023,0,0,0
13,"Basel-Landschaft",13,"13 Fabrication de textiles",2023,15,51,44
13,"Basel-Landschaft",14,"14 Industrie de l'habillement",2023,44,68,38
13,"Basel-Landschaft",15,"15 Industrie du cuir et de la chaussure",2023,8,43,36
13,"Basel-Landschaft",16,"16 Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles, fabrication d'articles en vannerie et sparterie",2023,181,967,864
13,"Basel-Landschaft",17,"17 Industrie du papier et du carton",2023,8,189,178
13,"Basel-Landschaft",18,"18 Imprimerie et reproduction d'enregistrements",2023,59,659,582
13,"Basel-Landschaft",19,"19 Cokéfaction et raffinage",2023,0,0,0
13,"Basel-Landschaft",20,"20 Industrie chimique",2023,28,2066,1949
13,"Basel-Landschaft",21,"21 Industrie pharmaceutique",2023,33,3740,3555
13,"Basel-Landschaft",22,"22 Fabrication de produits en caoutchouc et en plastique",2023,31,523,479
13,"Basel-Landschaft",23,"23 Fabrication d'autres produits minéraux non métalliques",2023,50,697,647
13,"Basel-Landschaft",24,"24 Métallurgie",2023,7,346,331
13,"Basel-Landschaft",25,"25 Fabrication de produits métalliques, à l'exception des machines et des équipements",2023,238,3292,3028
13,"Basel-Landschaft",26,"26 Fabrication de produits informatiques, électroniques et optiques",2023,45,3169,2997
13,"Basel-Landschaft",27,"27 Fabrication d'équipements électriques",2023,26,1104,1047
13,"Basel-Landschaft",28,"28 Fabrication de machines et équipements n.c.a.",2023,73,4544,4334
13,"Basel-Landschaft",29,"29 Industrie automobile",2023,4,50,46
13,"Basel-Landschaft",30,"30 Fabrication d'autres matériels de transport",2023,6,14,11
13,"Basel-Landschaft",31,"31 Fabrication de meubles",2023,35,420,385
13,"Basel-Landschaft",32,"32 Autres industries manufacturières",2023,91,507,422
13,"Basel-Landschaft",33,"33 Réparation et installation de machines et d'équipements",2023,76,481,436
13,"Basel-Landschaft",35,"35 Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2023,22,726,624
13,"Basel-Landschaft",36,"36 Captage, traitement et distribution d'eau",2023,14,91,73
13,"Basel-Landschaft",37,"37 Collecte et traitement des eaux usées",2023,27,283,264
13,"Basel-Landschaft",38,"38 Collecte, traitement et élimination des déchets, récupération",2023,42,532,464
13,"Basel-Landschaft",39,"39 Dépollution et autres services de gestion des déchets",2023,,12,12
13,"Basel-Landschaft",41,"41 Construction de bâtiments",2023,246,2476,2305
13,"Basel-Landschaft",42,"42 Génie civil",2023,53,1463,1383
13,"Basel-Landschaft",43,"43 Travaux de construction spécialisés",2023,1502,9484,8663
13,"Basel-Landschaft",45,"45 Commerce et réparation d'automobiles et de motocycles",2023,582,3169,2782
13,"Basel-Landschaft",46,"46 Commerce de gros, à l'exception des automobiles et des motocycles",2023,727,9313,8204
