name,country,date_added,category,source_url,source_list,warning_type,additional_info
Banque Privée Wehren & Cie,,2014-02-17,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/banque-privée-wehren-,-a-,-cie/",finma-warnings,unauthorized_provider,"banque-privée-wehren-,-a-,-cie"
Braun & Bach Finanzdienstleistungen,,2014-02-13,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/braun-,-a-,-bach-finanzdienstleistungen/",finma-warnings,unauthorized_provider,"braun-,-a-,-bach-finanzdienstleistungen"
Axatrades,,2014-02-11,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/axatrades/,finma-warnings,unauthorized_provider,axatrades
Asset Capital Management,,2014-02-11,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/asset-capital-management/,finma-warnings,unauthorized_provider,asset-capital-management
Invest Online Ltd.,,2014-02-05,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/invest-online-ltd,-d-,/",finma-warnings,unauthorized_provider,"invest-online-ltd,-d-,"
Kaizen Pacific,,2014-01-30,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/kaizen-pacific/,finma-warnings,unauthorized_provider,kaizen-pacific
IFS – International Financial Services Inc.,,2014-01-30,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/ifs-–-international-financial-services-inc,-d-,/",finma-warnings,unauthorized_provider,"ifs-–-international-financial-services-inc,-d-,"
"MONTALVO ASSET MANAGEMENT Sàrl, en liquidation",,2014-01-17,Entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/montalvo-asset-management-sàrl,-en-liquidation/",finma-warnings,unauthorized_provider,"montalvo-asset-management-sàrl,-en-liquidation"
Swiss Wealth Ltd.,,2014-01-14,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-wealth-ltd,-d-,/",finma-warnings,unauthorized_provider,"swiss-wealth-ltd,-d-,"
Invest-re Ltd.,,2014-01-08,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/invest-re-ltd,-d-,/",finma-warnings,unauthorized_provider,"invest-re-ltd,-d-,"
Swiss Capital and Guarantee,,2014-01-08,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-capital-and-guarantee/,finma-warnings,unauthorized_provider,swiss-capital-and-guarantee
Cayman Asset Management,,2013-12-20,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/cayman-asset-management/,finma-warnings,unauthorized_provider,cayman-asset-management
Wiin International Group Ltd,,2013-12-20,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/wiin-international-group-ltd/,finma-warnings,unauthorized_provider,wiin-international-group-ltd
Areal Equity Capital AG,,2013-12-16,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/areal-equity-capital-ag/,finma-warnings,unauthorized_provider,areal-equity-capital-ag
Xinagasia Marketing Corp.,,2013-12-16,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/xinagasia-marketing-corp,-d-,/",finma-warnings,unauthorized_provider,"xinagasia-marketing-corp,-d-,"
Win Holding AG,,2013-12-11,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/win-holding-ag/,finma-warnings,unauthorized_provider,win-holding-ag
Win Energie Invest GmbH,,2013-12-11,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/win-energie-invest-gmbh/,finma-warnings,unauthorized_provider,win-energie-invest-gmbh
Glendale Growth & Trust,,2013-12-10,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/glendale-growth-,-a-,-trust/",finma-warnings,unauthorized_provider,"glendale-growth-,-a-,-trust"
JCI Asset Inc.,,2013-12-09,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/jci-asset-inc,-d-,/",finma-warnings,unauthorized_provider,"jci-asset-inc,-d-,"
Eurotraders Cayman Ltd.,,2013-11-28,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/eurotraders-cayman-ltd,-d-,/",finma-warnings,unauthorized_provider,"eurotraders-cayman-ltd,-d-,"
CAM Energy SA,,2013-11-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/cam-energy-sa/,finma-warnings,unauthorized_provider,cam-energy-sa
Hadfield Resources SA,,2013-11-22,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/hadfield-resources-sa/,finma-warnings,unauthorized_provider,hadfield-resources-sa
Binary Option Live Signals,,2013-11-22,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/binary-option-live-signals/,finma-warnings,unauthorized_provider,binary-option-live-signals
Grupo Levys Conseil et Gestion,,2013-11-15,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/grupo-levys-conseil-et-gestion/,finma-warnings,unauthorized_provider,grupo-levys-conseil-et-gestion
Sachs Trust,,2013-11-11,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/sachs-trust/,finma-warnings,unauthorized_provider,sachs-trust
SMG Swiss Mining Group,,2013-11-04,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/smg-swiss-mining-group/,finma-warnings,unauthorized_provider,smg-swiss-mining-group
Deutsche Policen Aufwertung AG,,2013-10-28,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/deutsche-policen-aufwertung-ag/,finma-warnings,unauthorized_provider,deutsche-policen-aufwertung-ag
Freeman & Rosenberg Finance Solutions,,2013-10-28,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/freeman-,-a-,-rosenberg-finance-solutions/",finma-warnings,unauthorized_provider,"freeman-,-a-,-rosenberg-finance-solutions"
Sentinel Asset Management,,2013-10-24,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/sentinel-asset-management/,finma-warnings,unauthorized_provider,sentinel-asset-management
IFC Independent Financial Consultants,,2013-10-24,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ifc-independent-financial-consultants/,finma-warnings,unauthorized_provider,ifc-independent-financial-consultants
Reichwein & Walker,,2013-10-24,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/reichwein-,-a-,-walker/",finma-warnings,unauthorized_provider,"reichwein-,-a-,-walker"
Asset Capital Management,,2013-10-17,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/asset-capital-management/,finma-warnings,unauthorized_provider,asset-capital-management
PIM-Handel AG Schweiz,,2013-10-17,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/pim-handel-ag-schweiz/,finma-warnings,unauthorized_provider,pim-handel-ag-schweiz
Swiss Capital Alternatives,,2013-10-07,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-capital-alternatives/,finma-warnings,unauthorized_provider,swiss-capital-alternatives
FX Zenith Limited,,2013-09-26,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/fx-zenith-limited/,finma-warnings,unauthorized_provider,fx-zenith-limited
"IsoTrend Energie GmbH, Deutschland",,2013-09-23,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/isotrend-energie-gmbh,-deutschland/",finma-warnings,unauthorized_provider,"isotrend-energie-gmbh,-deutschland"
Zurich Private Equity AG,,2013-09-20,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/zurich-private-equity-ag/,finma-warnings,unauthorized_provider,zurich-private-equity-ag
Health Insurances Contor AG,,2013-08-14,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/health-insurances-contor-ag/,finma-warnings,unauthorized_provider,health-insurances-contor-ag
Swiss Investor Club AG,,2013-08-14,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-investor-club-ag/,finma-warnings,unauthorized_provider,swiss-investor-club-ag
Champel Private Equity SA,,2013-08-08,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/champel-private-equity-sa/,finma-warnings,unauthorized_provider,champel-private-equity-sa
Guardian Swiss Trust AG,,2013-08-05,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/guardian-swiss-trust-ag/,finma-warnings,unauthorized_provider,guardian-swiss-trust-ag
Swiss Guarantee Bank plc,,2013-07-29,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-guarantee-bank-plc/,finma-warnings,unauthorized_provider,swiss-guarantee-bank-plc
SEH AG (in Liquidation),,2013-07-23,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/seh-ag-(in-liquidation)/,finma-warnings,unauthorized_provider,seh-ag-(in-liquidation)
Swiss Bank International,,2013-07-22,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-bank-international/,finma-warnings,unauthorized_provider,swiss-bank-international
"CMS AG, Marshall Islands, Zweigniederlassung Riedmatt",,2013-06-17,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/cms-ag,-marshall-islands,-zweigniederlassung-riedmatt/",finma-warnings,unauthorized_provider,"cms-ag,-marshall-islands,-zweigniederlassung-riedmatt"
"GLOBALFX MANAGEMENT TRADING LIMITED, Road Town (Tortola, British Virgin Islands), Zweigniederlassung Zürich",,2013-06-05,Entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/globalfx-management-trading-limited,-road-town-(tortola,-british-virgin-islands),-zweigniederlassung-zürich/",finma-warnings,unauthorized_provider,"globalfx-management-trading-limited,-road-town-(tortola,-british-virgin-islands),-zweigniederlassung-zürich"
Platinum Trading Partners GmbH,,2013-05-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/platinum-trading-partners-gmbh/,finma-warnings,unauthorized_provider,platinum-trading-partners-gmbh
Cyber Trust Fund Corp,,2013-05-23,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/cyber-trust-fund-corp/,finma-warnings,unauthorized_provider,cyber-trust-fund-corp
Altimeter Worldwide Services JLT,,2013-05-15,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/altimeter-worldwide-services-jlt/,finma-warnings,unauthorized_provider,altimeter-worldwide-services-jlt
SCH Swiss Capital Holding AG,,2013-05-07,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/sch-swiss-capital-holding-ag/,finma-warnings,unauthorized_provider,sch-swiss-capital-holding-ag
Kestral International Group,,2013-05-06,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/kestral-international-group/,finma-warnings,unauthorized_provider,kestral-international-group
"Stabilico Capital Management, Reloaded LLC",,2013-05-02,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/stabilico-capital-management,-reloaded-llc/",finma-warnings,unauthorized_provider,"stabilico-capital-management,-reloaded-llc"
Perpetual Strategic Investments,,2013-04-30,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/perpetual-strategic-investments/,finma-warnings,unauthorized_provider,perpetual-strategic-investments
First Swiss Financial Security Bank,,2013-04-25,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/first-swiss-financial-security-bank/,finma-warnings,unauthorized_provider,first-swiss-financial-security-bank
MAG Financial Group,,2013-04-23,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/mag-financial-group/,finma-warnings,unauthorized_provider,mag-financial-group
Union United Bank AG,,2013-04-18,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/union-united-bank-ag/,finma-warnings,unauthorized_provider,union-united-bank-ag
Stein Investment,,2013-04-12,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/stein-investment/,finma-warnings,unauthorized_provider,stein-investment
Laurent & Linden,,2013-03-25,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/laurent-,-a-,-linden/",finma-warnings,unauthorized_provider,"laurent-,-a-,-linden"
Izard Quin Division Holding Ltd.,,2013-03-12,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/izard-quin-division-holding-ltd,-d-,/",finma-warnings,unauthorized_provider,"izard-quin-division-holding-ltd,-d-,"
WFB-Financial Consulting World Ltd.,,2013-03-12,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/wfb-financial-consulting-world-ltd,-d-,/",finma-warnings,unauthorized_provider,"wfb-financial-consulting-world-ltd,-d-,"
www.mci-zurich.com,,2013-03-11,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/mci-zurich/,finma-warnings,unauthorized_provider,mci-zurich
Banque Louis-co,,2013-03-11,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/banque-louis-co/,finma-warnings,unauthorized_provider,banque-louis-co
Money Management AG,,2013-03-11,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/money-management-ag/,finma-warnings,unauthorized_provider,money-management-ag
Suisse invest private capital group A.G.,,2013-03-11,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/suisse-invest-private-capital-group-a,-d-,g,-d-,/",finma-warnings,unauthorized_provider,"suisse-invest-private-capital-group-a,-d-,g,-d-,"
UB Trading,,2013-03-11,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ub-trading/,finma-warnings,unauthorized_provider,ub-trading
Rothenburger Emissionshaus,,2013-02-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/rothenburger-emissionshaus/,finma-warnings,unauthorized_provider,rothenburger-emissionshaus
Limmat Finance AG,,2013-02-22,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/limmat-finance-ag/,finma-warnings,unauthorized_provider,limmat-finance-ag
MB Transfer,,2013-02-21,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/mb-transfer/,finma-warnings,unauthorized_provider,mb-transfer
Patrick Marne Investment Management AG,,2013-02-19,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/patrick-marne-investment-management-ag/,finma-warnings,unauthorized_provider,patrick-marne-investment-management-ag
Haussman Invest,,2013-02-15,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/haussman-invest/,finma-warnings,unauthorized_provider,haussman-invest
Caja Genève WorldPay,,2013-02-05,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/caja-genève-worldpay/,finma-warnings,unauthorized_provider,caja-genève-worldpay
"SCOEx, Swiss Commodities & Options Exchange",,2013-02-04,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/scoex,-swiss-commodities-,-a-,-options-exchange/",finma-warnings,unauthorized_provider,"scoex,-swiss-commodities-,-a-,-options-exchange"
Swiss Safety Trust GmbH,,2013-01-14,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-safety-trust-gmbh/,finma-warnings,unauthorized_provider,swiss-safety-trust-gmbh
Agentur Bosser,,2013-01-11,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/agentur-bosser/,finma-warnings,unauthorized_provider,agentur-bosser
Wheeler Asset Management,,2013-01-11,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/wheeler-asset-management/,finma-warnings,unauthorized_provider,wheeler-asset-management
St James Fiduciary Wealth Management,,2012-12-24,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/st-james-fiduciary-wealth-management/,finma-warnings,unauthorized_provider,st-james-fiduciary-wealth-management
Harvard Alliance,,2012-12-21,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/harvard-alliance/,finma-warnings,unauthorized_provider,harvard-alliance
AC – ILGI AG,,2012-12-20,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ac-–-ilgi-ag/,finma-warnings,unauthorized_provider,ac-–-ilgi-ag
Pamp Suisse Ltd.,,2012-12-20,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/pamp-suisse-ltd,-d-,/",finma-warnings,unauthorized_provider,"pamp-suisse-ltd,-d-,"
SWFInvestguide Financial Services Inc.,,2012-12-20,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/swfinvestguide-financial-services-inc,-d-,/",finma-warnings,unauthorized_provider,"swfinvestguide-financial-services-inc,-d-,"
Global Asset Traders Inc.,,2012-12-18,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/global-asset-traders-inc,-d-,/",finma-warnings,unauthorized_provider,"global-asset-traders-inc,-d-,"
"LGT International Group (HK) Co., Ltd. und LGTFX Group",,2012-12-17,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/lgt-international-group-(hk)-co,-d-,,-ltd,-d-,-und-lgtfx-group/",finma-warnings,unauthorized_provider,"lgt-international-group-(hk)-co,-d-,,-ltd,-d-,-und-lgtfx-group"
AVA Private Bank,,2012-12-17,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ava-private-bank/,finma-warnings,unauthorized_provider,ava-private-bank
The GrayBurg Group,,2012-12-13,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/the-grayburg-group/,finma-warnings,unauthorized_provider,the-grayburg-group
World Wide Financial,,2012-12-03,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/world-wide-financial/,finma-warnings,unauthorized_provider,world-wide-financial
Douglas Charles,,2012-11-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/douglas-charles/,finma-warnings,unauthorized_provider,douglas-charles
Epsilon Capital Management ECM,,2012-11-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/epsilon-capital-management-ecm/,finma-warnings,unauthorized_provider,epsilon-capital-management-ecm
Gibson AG,,2012-11-22,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/gibson-ag/,finma-warnings,unauthorized_provider,gibson-ag
European Consumer & Business Protection Agency ECBPA,,2012-11-21,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/european-consumer-,-a-,-business-protection-agency-ecbpa/",finma-warnings,unauthorized_provider,"european-consumer-,-a-,-business-protection-agency-ecbpa"
PROACTIVE MANAGEMENT GmbH,,2012-11-13,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/proactive-management-gmbh/,finma-warnings,unauthorized_provider,proactive-management-gmbh
Ocean Financial Management,,2012-11-06,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ocean-financial-management/,finma-warnings,unauthorized_provider,ocean-financial-management
Swissmoneybank,,2012-11-06,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swissmoneybank/,finma-warnings,unauthorized_provider,swissmoneybank
SWISSFIN GOLDBANCO SA,,2012-10-31,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swissfin-goldbanco-sa/,finma-warnings,unauthorized_provider,swissfin-goldbanco-sa
Confoederatio Helvetica Derivatives Futures Exchange,,2012-10-18,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/confoederatio-helvetica-derivatives-futures-exchange/,finma-warnings,unauthorized_provider,confoederatio-helvetica-derivatives-futures-exchange
Geneva Commodities SA,,2012-10-18,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/geneva-commodities-sa/,finma-warnings,unauthorized_provider,geneva-commodities-sa
Lawson Knight Group,,2012-10-17,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/lawson-knight-group/,finma-warnings,unauthorized_provider,lawson-knight-group
NBF Forex,,2012-10-04,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/nbf-forex/,finma-warnings,unauthorized_provider,nbf-forex
Sierra Holdings,,2012-09-13,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/sierra-holdings/,finma-warnings,unauthorized_provider,sierra-holdings
IMG Asset Management GmbH,,2012-09-06,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/img-asset-management-gmbh/,finma-warnings,unauthorized_provider,img-asset-management-gmbh
BRM International,,2012-08-23,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/brm-international/,finma-warnings,unauthorized_provider,brm-international
Leumi-Co,,2012-08-21,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/leumi-co/,finma-warnings,unauthorized_provider,leumi-co
Alpen Ressourcen Sparkassa Ekonomisk förening,,2012-08-21,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/alpen-ressourcen-sparkassa-ekonomisk-förening/,finma-warnings,unauthorized_provider,alpen-ressourcen-sparkassa-ekonomisk-förening
Alpen Ressourcen SA,,2012-08-21,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/alpen-ressourcen-sa/,finma-warnings,unauthorized_provider,alpen-ressourcen-sa
Alps Resources SA,,2012-08-21,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/alps-resources-sa/,finma-warnings,unauthorized_provider,alps-resources-sa
Chronos Finanz AG,,2012-08-16,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/chronos-finanz-ag/,finma-warnings,unauthorized_provider,chronos-finanz-ag
Credit Mercantile Group,,2012-08-15,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/credit-mercantile-group/,finma-warnings,unauthorized_provider,credit-mercantile-group
Finanz Profi CH Ltd.,,2012-08-15,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/finanz-profi-ch-ltd,-d-,/",finma-warnings,unauthorized_provider,"finanz-profi-ch-ltd,-d-,"
Luyesteiner Swiss Private Bank,,2012-08-07,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/luyesteiner-swiss-private-bank/,finma-warnings,unauthorized_provider,luyesteiner-swiss-private-bank
GNS Wealth Management,,2012-07-31,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/gns-wealth-management/,finma-warnings,unauthorized_provider,gns-wealth-management
EFOC European Futures Options Commission,,2012-07-24,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/efoc-european-futures-options-commission/,finma-warnings,unauthorized_provider,efoc-european-futures-options-commission
Global Trade & Investment Offshore,,2012-06-22,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/global-trade-,-a-,-investment-offshore/",finma-warnings,unauthorized_provider,"global-trade-,-a-,-investment-offshore"
Swiss Prime Financial Services,,2012-06-18,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-prime-financial-services/,finma-warnings,unauthorized_provider,swiss-prime-financial-services
Schweizer Finanzgesellschaft zur treuhänderischen wirtschaftlichen und technischen Abwicklung von innereuropäischen Zahlungsvorgängen AG,,2012-06-12,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/schweizer-finanzgesellschaft-zur-treuhänderischen-wirtschaftlichen-und-technischen-abwicklung-von-innereuropäischen-zahlungsvorgängen-ag/,finma-warnings,unauthorized_provider,schweizer-finanzgesellschaft-zur-treuhänderischen-wirtschaftlichen-und-technischen-abwicklung-von-innereuropäischen-zahlungsvorgängen-ag
House of Finance AG,,2012-06-12,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/house-of-finance-ag/,finma-warnings,unauthorized_provider,house-of-finance-ag
Swiss Fidelity,,2012-06-06,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-fidelity/,finma-warnings,unauthorized_provider,swiss-fidelity
Schweizer Treuhand Graf Castell AG in Liquidation,,2012-05-30,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/schweizer-treuhand-graf-castell-ag-in-liquidation/,finma-warnings,unauthorized_provider,schweizer-treuhand-graf-castell-ag-in-liquidation
Douglas and Gardner,,2012-05-01,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/douglas-and-gardner/,finma-warnings,unauthorized_provider,douglas-and-gardner
Züricher Vermögensverwaltung AG,,2012-04-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/züricher-vermögensverwaltung-ag/,finma-warnings,unauthorized_provider,züricher-vermögensverwaltung-ag
OptionRally,,2012-04-16,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/optionrally/,finma-warnings,unauthorized_provider,optionrally
Universal Investments GmbH,,2012-04-16,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/universal-investments-gmbh/,finma-warnings,unauthorized_provider,universal-investments-gmbh
Morval Group,,2012-04-05,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/morval-group/,finma-warnings,unauthorized_provider,morval-group
Splendidplan,,2012-03-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/splendidplan/,finma-warnings,unauthorized_provider,splendidplan
GB Global Mining AG,,2012-03-16,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/gb-global-mining-ag/,finma-warnings,unauthorized_provider,gb-global-mining-ag
M1 Lux AG,,2012-03-16,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/m1-lux-ag/,finma-warnings,unauthorized_provider,m1-lux-ag
Tag Capital AG,,2012-03-16,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/tag-capital-ag/,finma-warnings,unauthorized_provider,tag-capital-ag
IncoNeon Ltd.,,2012-03-15,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/inconeon-ltd,-d-,/",finma-warnings,unauthorized_provider,"inconeon-ltd,-d-,"
Swiss Financial Services,,2012-03-09,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-financial-services/,finma-warnings,unauthorized_provider,swiss-financial-services
Eldridge Financial,,2012-02-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/eldridge-financial/,finma-warnings,unauthorized_provider,eldridge-financial
Simplon Corporation Trust,,2012-02-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/simplon-corporation-trust/,finma-warnings,unauthorized_provider,simplon-corporation-trust
Alpha Brokers S.R.,,2012-02-27,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/alpha-brokers-s,-d-,r,-d-,/",finma-warnings,unauthorized_provider,"alpha-brokers-s,-d-,r,-d-,"
Opes Capital Inc,,2012-02-23,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/opes-capital-inc/,finma-warnings,unauthorized_provider,opes-capital-inc
ETECH,,2012-02-21,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/etech/,finma-warnings,unauthorized_provider,etech
BAC,,2012-02-21,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/bac/,finma-warnings,unauthorized_provider,bac
Investment House Limited,,2012-02-08,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/investment-house-limited/,finma-warnings,unauthorized_provider,investment-house-limited
Jura Financial,,2012-02-07,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/jura-financial/,finma-warnings,unauthorized_provider,jura-financial
Westmill Associates,,2012-02-07,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/westmill-associates/,finma-warnings,unauthorized_provider,westmill-associates
